

MESSAGE: Pygame initialized for simulation.

RUN: run status: enemy: 3; fitness: 10.0; player life: 0; enemy life: 90.0; time: 330
RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 262

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 215

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 222

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 82.0; player life: 0; enemy life: 10.0; time: 330

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 293

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 274

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 262

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 294

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 261

RUN: run status: enemy: 3; fitness: 64.0; player life: 0; enemy life: 30.0; time: 274

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 318

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 46.0; player life: 0; enemy life: 50.0; time: 340

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 215

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 274

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 333

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 293

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 335

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 315

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 313

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 218

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 333

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 313

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 10.0; player life: 0; enemy life: 90.0; time: 71

RUN: run status: enemy: 7; fitness: 10.0; player life: 0; enemy life: 90.0; time: 15

RUN: run status: enemy: 4; fitness: 10.0; player life: 0; enemy life: 90.0; time: 528

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 333

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 306

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 82.0; player life: 0; enemy life: 10.0; time: 330

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 308

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 333

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 306

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 274

RUN: run status: enemy: 3; fitness: 64.0; player life: 0; enemy life: 30.0; time: 270

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 318

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 262

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 306

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 330

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 228

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 333

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 216

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 274

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 262

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 215

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 279

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 333

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 306

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 64.0; player life: 0; enemy life: 30.0; time: 270

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 307

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 335

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 307

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 288

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 335

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 318

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 130

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 341

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 318

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 95

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 330

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 228

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 288

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 330

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 318

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 288

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 270

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 318

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 130

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 335

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 318

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 155

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 330

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 318

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 95

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 270

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 315

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 288

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 341

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 315

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 288

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 335

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 315

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 155

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 330

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 307

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 95

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 335

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 318

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 130

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 270

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 315

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 95

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 344

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 316

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 129

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 317

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 4; fitness: 10.0; player life: 0; enemy life: 90.0; time: 596

RUN: run status: enemy: 3; fitness: 46.0; player life: 0; enemy life: 50.0; time: 340

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 421

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 389

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 187

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 316

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 130

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 569

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 423

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 333

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 235

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 261

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 342

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 230

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 224

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 333

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 413

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 252

RUN: run status: enemy: 3; fitness: 10.0; player life: 0; enemy life: 90.0; time: 556

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 4; fitness: 10.0; player life: 0; enemy life: 90.0; time: 476

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 333

RUN: run status: enemy: 7; fitness: 10.0; player life: 0; enemy life: 90.0; time: 308

RUN: run status: enemy: 4; fitness: 10.0; player life: 0; enemy life: 90.0; time: 270

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 410

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 283

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 341

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 231

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 516

RUN: run status: enemy: 3; fitness: 28.0; player life: 0; enemy life: 70.0; time: 226

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 329

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 216

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 569

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 67

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 316

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 340

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 308

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 442

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 342

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 305

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 299

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 327

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 433

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 277

RUN: run status: enemy: 3; fitness: 55.0; player life: 0; enemy life: 40.0; time: 593

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 4; fitness: 10.0; player life: 0; enemy life: 90.0; time: 493

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 333

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 304

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 330

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 228

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 569

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 426

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 297

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 16

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 342

RUN: run status: enemy: 3; fitness: 28.0; player life: 0; enemy life: 70.0; time: 53

RUN: run status: enemy: 7; fitness: 28.0; player life: 0; enemy life: 70.0; time: 344

RUN: run status: enemy: 4; fitness: 10.0; player life: 0; enemy life: 90.0; time: 248

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 343

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 233

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 208

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 573

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 4; fitness: 5.72000000000003; player life: 47.2000000000003; enemy life: 100; time: 1500

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 293

RUN: run status: enemy: 7; fitness: 19.0; player life: 0; enemy life: 80.0; time: 436

RUN: run status: enemy: 4; fitness: 10.0; player life: 0; enemy life: 90.0; time: 142

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 569

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 427

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 335

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 167

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 130

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 268

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 321

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 414

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 466

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 4; fitness: 19.0; player life: 0; enemy life: 80.0; time: 489

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 344

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 313

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 157

RUN: run status: enemy: 3; fitness: 10.0; player life: 0; enemy life: 90.0; time: 127

RUN: run status: enemy: 7; fitness: 46.0; player life: 0; enemy life: 50.0; time: 514

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 228

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 343

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 340

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 213

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 270

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 305

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 224

RUN: run status: enemy: 3; fitness: 46.0; player life: 0; enemy life: 50.0; time: 331

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 293
